Brand,Sentiment,Clean_tweet
,4,appl sell ipad quotpopupquot appl store sxsw link
,4,go send ipad mail offic finish sxsw
,2,sxsw send best photo amp video link citizenjourn cnn ireport photographi sxsw cyber iphon
iPad,4,great present ipad headach great think ux wundertablet sxsw
iPad,4,great present touch stori design digit magazin ipad link sxsw
,2,ipad user get data i'm go download 'world' smallest violin' app work sxsw
,2,sxsw session guy kawasaki former chief evangelist appl
Other Google product or service,0,circl set fail complic june rt googl set launch new social network circl today sxsw
,2,atampt set launch new android phone gsdm sxsw
,2,appl set temporari store sxsw sell ipad link
Other Google product or service,4,great museum naiv present googl art project funni cool sxsw
,2,sever peopleeventssess iphon app sxsw
,4,wish sever semi fill apple' ipad surround tech geek mass grab box amp bump pay synch joy ensu sxsw
,2,sxsw lbseverywher finkelstein quotk locat awar app io amp androidquot
,2,sxsw dvsg quotbest chanc disrupt visa amp master card facebook appl via custom amp mobil carrier via nfcquot
,2,sxsw shade blue test link
,2,pic shade blue googl test sxsw metricsdrivendesign link
Google,4,finish take photo googl photobooth know heart sxsw maggi mae' other link
,2,finish long day readi tomorrow start event end cupcak social sxsw
,2,realli wish hometown help keep austin weird sxsw instead bed cough appl wordpress
iPad,4,wow see line buy ipad sxsw
iPad,0,get ipad ipad gb cover macbook air sxsw
,2,show appl 's posit tablet war tapworthi sxsw link
,2,itun music store free sxsw music sampler sxsw featur artist link itun sxsw
Apple,0,classiest fascist compani exist kara swisher sxsw appl
,1,design babi boomer john mcree ipad design sxsw yourmom
,2,sxsw fmsignal marissa mayer googl announc check in interview john battel link
,2,score sign print jule vern googl doodl thank sxsw googledoodl link
,2,design ipad interfac akqa' great html session earlier sxsw
Google,4,chri messina googl drop knowledg web ident come hyatt right move sxsw
,2,chri messina googl think scope search key webident manag sxsw
,2,releas demon link code valid infektd sxsw zomb
iPad,4,great session ipad design good ui insight tapworthi hisxsw sxsw
,2,final session today left brain search googl right brain search sxsw bettersearch
,2,anyon onsit sxsw iphon repair took apart clean amp ca not reassembl help would appreci simpli need togeth
,4,someon ask leo ipad sxsw say 'email i'll send one free' oo
,2,dislik peopl constantli look iphon ipad would lot dislik sxsw
,2,smartyp get ipad coupl minut thank widfi sxsw
,2,googl desmient el lanzamiento hoy de circl rt we'r not launch product sxsw we'r plenti els
,4,yeah got resist wear blue jean black shirt sneaker stand line new ipad sxsw
Apple,4,forget disneyland appl popup store austin happiest place earth sxsw
,2,today big stomach flu hardli handl live link sxsw link
,2,conveni rt appl open temp store downtown austin sxsw amp ipad launch link
,2,make googl parti sxsw emopo
,2,excit flipboard sxsw swag also rig ipad giveaway work
,2,caus need anoth one rt googl launch major new social network call circl po today link sxsw
iPad,4,great preso ipad design learn stuff actual use tapworthi sxsw
Apple,4,appl smart ipad take sxsw video link sxswi
,2,price discrimin android user contact doingsocialmediawrong sxsw
,2,appl quotpopupquot store open sinc sq foot consid quotpopupquot sxsw
,2,google' social featur circl present today sxsw today privaci open sourc focu rumor say link
,2,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link il
iPad or iPhone App,4,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link
,2,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link
,2,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link appl
iPad or iPhone App,2,new ubersoci iphon app store includ uberguid sxsw sponsor mashabl link app
,2,sxsw social hackathon session googl bing webtrend chzbrgr go figur mplsst paul bolinsxsw
,2,adloopz social medium advertis done easi way visit wwwadloopzcom sxsw sxswi ipad
,2,google' social network launch parcelgeniecom sxswi hear rumour google' 'googl circles' launch today sxsw
,2,google' social network rumor launch soon googlecircl gsdm sxsw link
,2,social network link code valid infektd sxsw necro
iPad,4,ipad 's sold temporari appl store congress sxsw
,2,good sxsw iphon app peopl recommend
Android,0,spend time morn reset android phone first day sxsw much
iPad or iPhone App,4,haha awesom rad ipad app link hollergram sxsw
iPad,0,saw someon take pictur ipad first time look ridicul expect sxsw sight
,2,come see someth new googl sketchup pro sxsw link via googl sketchup blog
iPad,0,everi person see ipad look crazi look like 's cell phone hand sxsw
,4,first person stop booth sxsw amp show ipad run one app win free snakeheead tee shirt sxsw
,2,get person sxsw show schedul via app link mobileapp music echonest rhapsodi sxsw cyber iphon
,2,indi song rock variou artist sxsw featur artist link itun
,4,soon fact sxsw play ipad booth convent
,2,sound mad link code valid infektd sxsw zomb
Google,4,sound goodi look forward learn moremi quick googl learn also produc link sxsw
,1,line sourc code even longer ipad take appl sxsw
,2,south southwest googl look mobil futur link sxsw
,4,nerd spazzmat quotparti like quot parti host googl link sxsw
,2,we'll spotlight new mobil app sxsw here' peak ipad jobsearch app video emoneg link
,2,sxsw hotspot klout score score cluster mashup link
,2,googl spreadsheet parti sxsw year oo link
iPad or iPhone App,4,foursquar twitter launch slick new iphon app week conveni time tech fest sxsw link rf
,2,contactless iphon payment system triall visa amp anz bank due appl boycot exist nfc link sxsw
iPad or iPhone App,0,dissapoint rt new ubersoci iphon app store includ uberguid sxsw sponsor cont
Other Google product or service,0,googl possibl launch social medium servic sxsw link
,2,lol classic rt googleb qampa panel like world' expens seo consult sxsw
,2,discuss pubsubhubbub link fsw sxsw
,2,session google' marissa mayer present sxswlink sxsw marissagoogl
,2,health session sxsw via link
iPad or iPhone App,4,quotfoosspottingquot ap iphon look pretti good food guid sxsw use later
,2,biggest issu sell not abil sell direct amp hv relationship custom sxsw newsapp
,2,link ssxsw showcas artist torrent song preview link fb sxsw npr
,2,sxsw lost reward find iphon black case back austin yellow cab drop today call
iPad,4,past minut ipad liter bump street think buy lotteri ticket sxsw
,2,iphon autocorrect quotmerrierquot quotnerdierquot must sxsw
,2,top must sxsw iphon app link mobil
,2,what' import simplic fast easi use amp readabl design product googl say sxsw
iPad or iPhone App,4,photo instal sxsw iphon app realli nice link
,2,coolest iphon amp ipad case sxsw check fastcompanygril zazzlesxsw sxswi link
Google,0,googl lost way care much busi v users' psych sxsw
,2,longest line sxsw appl pop store link
iPad,4,video cast charact stand line austin sxsw buy ipad link
,2,pen ran ink mayb sign go buy ipad sxsw
,2,local must shop tooprov mkt rt appl open temporari store sxsw th congress link
iPad,4,think peopl stroke year websit need ipad readi poursit sxsw
Google,4,woot googl lego hackathon competit sxsw startupbu cle
Apple,4,mustresistmactempt rt appl open temp store downtown austin sxsw ipad anyon
iPhone,0,sxsw mistak made build iphon plu see sourc code link
,2,sxsw mistak made build netflix iphon plu see sourc code link
iPad or iPhone App,0,sxsw mistak made build netflix iphon plu see sourc code link via
,2,start googl doodl burn man pacman beyond let' ser get new idea sapo sxsw
,2,quotw start googl doc crowdsourc arab voic egyptian world took shift help translatequot arabspr sxsw
,2,sxsw startup' elev pitch minut ogilvi sydney sxsw podcast ep ausxsw link
,2,quotstay aliv indi iphon game develop survivequot sxsw
,2,googl test shade blue link color made differ scale nuanc realli matter sxsw
,2,poster saw rt quotgoogl tweetquot new quotthink speakquot mark belinski tweet panel sxsw
,2,sxsw monster mash ipad plush giveaway link
Apple,0,open yesterday line long wait look sxsw sxswi appl store sxsw link
iPad,4,vestibul tempappl store min wait ipad atampt they'v replenish suppli sxsw
,2,appl austin popup store line corner sxsw ipad link
,2,googl test quotcheckinquot thingamajig austin sxsw
,2,suggest iphon extend batteri pack sxsw
,2,stop austin detail galleri check ipad art includ mine link sxsw interact art
,2,appl store sxsw
,2,touchingstori quotcompar magazin jargon interact jargon translat ipad appquot sxsw
,4,touchingstori give u background start great hear yesterday' preso uncertainti ipad andor tablet sxsw
,2,touch stori design digit magazin ipad sxswlink sxsw
,2,lego mindstorm battl bot googl superhappydevhous sxsw link
,2,strike pose amp hope win ipad sxsw link
,2,googl test checkin offer sxsw link
,2,googl test checkin offer sxsw link gt googl turn follow instead leader via
,2,googl test checkin offer sxsw link via googl sxsw app
,2,googl test checkin offer sxsw link via googl sxsw checkin
,2,soni samsung follow appl hp lead sxswlink
,2,soni samsung follow appl hp lead sxsw link tech
,2,sure could fix broken iphon bad dose not magic hand heal dead technolog sxsw
iPad,4,surpris custom wait line appl store austin ipad sxsw cbatsxsw
,2,rsvp wo iphon rt rsvp gt link perfect attend sxsw light bar lt pleas rt
,2,ipad sxsw appl pop store link
,2,quotsxsw privacybootcamp startup sound like fight wait happen add orin hatch
,2,sxsw artist categor alphabet easi access googl spreadsheet link via link
iPad,4,sxsw celebr beauti web ie launch give away free ipad one lucki link
,1,sxsw never take fulli charg iphon grant pic edit tweet squar app zap
iPad or iPhone App,4,great sxsw ipad app link
,2,appl sxsw ipad line austin link
,2,sxsw day would spend entir day night line appl store
iPad,4,appl sxsw popstor ipad gb wifi gb wifi amp wifi
,2,great sxsw session google' marissa mayer local strategi hotpot map mobil ar marissagoogl
Google,4,qagb sxsw time rt bing' search engin share continu rise googl still top link
,2,happi sxsw ca not make austin download free featur artist sxsw playlist link
iPad,4,oh sxsw oh that' ipad thought win
,2,seenatsxsw best thing seen sxsw fara man beg street corner money ipad front appl store sad
,2,sweet bit pic artist wwwzaggleorg art contest iphon app check we'll sxsw
,2,sxsw sxswi hold secret show ft mister heavenlymichael cera free beer locat link
,2,qagb sxswi rt despit draw giant crowd googleb qampa discuss insid basebal sxsw
,2,day sxswi wrapup traci shea rick bobbi liebl link sxsw hotsheet
,2,swing trade show booth tomorrow meet person we'r right across googl sxsw
,2,sxsw sxswparti matt damon upstair googl parti maggi mae th st
Apple,0,yet sxsw ipad popup store flawless rt appl ipad launch poor plan appl part link
iPad,4,ipad sxsw attende queue apple' popup store ipad telegraph link via
,0,massiv sxsw fail run ipad semi full park front justsayin link
,2,sxsw folk look ipad 's popup appl store still stock colleagu pick one protip
,2,sxsw sxsw get appl store geek criedy ipad come come frid link
,2,download sxsw go mobil app blackberri android iphon ipad window phone link sxsw sxsw android
,0,think sxsw taken upon make clear gen iphon ai not gonna cut anymor
,2,help sxsw hint charg iphon ipad charger charg time
iPad or iPhone App,4,yo sxsw iphon app illadef go
,2,wahoo sxsw parti free beer taco rita thurslink
,2,current sxsw plan paper notepad viztalk iphon ipad keyboard comput netbook laptop go ultralit
Other Google product or service,4,big sxsw rumor googl launch ludicon base quotcirclesquot facebook killer supposedli alreadi saw ossum
